Star1_ID,Star2_ID,AngularSeparation_rad
31681,89937,0.229123
26727,50335,0.229189
67927,84379,0.229239
112158,77622,0.229279
113368,14354,0.229556
53910,32768,0.229604
97649,85792,0.229655
89937,1562,0.229664
65109,31685,0.229792
94141,27288,0.229925
37279,92041,0.229962
2021,50372,0.229989
113368,68756,0.230200
100453,19780,0.230207
25281,29655,0.230402
85927,63125,0.230490
2021,112029,0.230492
71352,93506,0.230794
3179,18724,0.231015
90422,55282,0.231321
94141,112158,0.231352
113368,76267,0.231484
72622,86974,0.231741
71352,48774,0.231839
30122,71795,0.232287
87833,3821,0.232378
82545,89937,0.232492
84345,76600,0.232611
36850,19780,0.232674
85258,8886,0.233002
39953,87108,0.233021
11767,21281,0.233129
65378,86670,0.233131
28360,25985,0.233403
59747,71053,0.233426
34444,17702,0.233479
86670,113726,0.233505
113368,61359,0.233514
57632,89642,0.233543
75264,20042,0.233790
9884,47908,0.233857
68933,21281,0.234138
47908,28103,0.234608
18724,86263,0.234657
101769,86414,0.234663
65378,2021,0.234976
52419,77622,0.234984
73714,83000,0.235042
61941,94376,0.235056
113368,2081,0.235141
66249,75695,0.235325
78820,45080,0.235363
59774,77516,0.235437
61932,45941,0.235511
20889,15900,0.235552
78265,99473,0.235590
73334,14354,0.235606
42913,2081,0.235651
24608,30122,0.235653
37826,87108,0.235762
86032,35550,0.235925
80763,65378,0.235989
45941,59803,0.236022
14135,71053,0.236043
27989,17678,0.236128
25606,112029,0.236202
46701,75264,0.236311
71352,61359,0.236404
42913,45941,0.236580
27989,86228,0.236644
65474,50371,0.236701
20894,46651,0.236735
71352,89931,0.236949
80331,8796,0.237160
93747,92420,0.237170
93506,30122,0.237220
71352,79882,0.237342
1067,60260,0.237365
72607,47908,0.237375
68933,93506,0.237513
80763,54061,0.237549
41704,6537,0.237643
13847,86263,0.237854
59803,109492,0.237874
91262,102098,0.237970
8886,6867,0.238102
13847,63613,0.238273
113368,30122,0.238354
97649,33018,0.238849
13847,24674,0.238884
25606,102422,0.239053
18543,75695,0.239056
32607,22797,0.239115
27628,14354,0.239179
48002,41704,0.239203
40526,49841,0.239443
77952,80112,0.239484
23015,21281,0.239633
26634,2920,0.239678
9884,25606,0.239711
9236,68245,0.239712
65474,109492,0.239748
52943,54879,0.239777
37826,35550,0.239782
55219,57757,0.239832
42913,93506,0.239941
71860,74946,0.240031
92041,7607,0.240040
100453,102488,0.240111
21281,3821,0.240121
14354,92420,0.240215
8903,3821,0.240385
87073,35350,0.240395
47508,63613,0.240427
28380,33856,0.240527
102098,45941,0.240562
86228,84143,0.240727
74395,28103,0.240885
78401,52727,0.241024
677,41704,0.241063
102098,50371,0.241120
28360,75458,0.241319
89962,89937,0.241354
102098,93506,0.241355
87833,65109,0.241557
10064,23767,0.241565
79593,75458,0.241597
30122,76600,0.241643
9884,77622,0.241768
71860,113963,0.241783
76267,84345,0.241836
62434,102395,0.241846
30122,73334,0.241860
68933,101769,0.241911
17358,66249,0.241996
23875,88635,0.242084
102098,64962,0.242355
28380,1562,0.242476
2021,7607,0.242508
72607,25606,0.242519
9640,10602,0.242523
109492,57757,0.242529
72105,75177,0.242639
50583,72105,0.242656
84345,82729,0.242708
68933,79882,0.242722
86670,52419,0.242987
9884,50335,0.243185
45238,2920,0.243341
37826,83000,0.243395
76600,68245,0.243408
107315,17358,0.243419
63125,33018,0.243608
7588,35350,0.243798
9640,92041,0.243867
42913,36188,0.244110
112158,42828,0.244361
74785,43109,0.244377
30324,35904,0.244497
30122,68756,0.244509
31681,68282,0.244579
113881,74946,0.244730
21421,55282,0.244759
61932,30122,0.244783
22797,27072,0.244811
113368,85670,0.244858
72105,46853,0.244967
10602,113726,0.244981
42913,50371,0.245413
93506,84345,0.245420
28380,89962,0.245430
23875,97165,0.245459
7588,48002,0.245502
67472,3821,0.245511
80763,32759,0.245606
65474,71795,0.245789
23015,76600,0.245922
62956,20042,0.245981
106032,75177,0.246156
65474,17678,0.246224
22549,56343,0.246245
33579,22797,0.246283
86742,8796,0.246392
63608,77622,0.246421
82514,43813,0.246459
59803,89931,0.246463
46853,81833,0.246560
82273,32362,0.246588
68933,109492,0.246588
72607,9640,0.246623
75141,44471,0.246705
54061,18543,0.246719
80331,42828,0.246803
89962,63090,0.246884
31685,36377,0.246889
93747,68756,0.246920
72607,113726,0.246996
61359,46853,0.247011
59774,40526,0.247212
26241,73555,0.247293
86670,32759,0.247417
68895,77622,0.247462
21281,68245,0.247496
45556,47508,0.247633
93506,93747,0.247690
50335,86929,0.247763
84345,109492,0.247793
68895,74395,0.247809
3179,99240,0.247844
38827,112748,0.247950
94141,99473,0.248106
61932,89931,0.248128
37229,6537,0.248337
71908,71053,0.248440
18246,108085,0.248530
3419,89642,0.248546
75695,30867,0.248675
32759,77622,0.248694
63608,74395,0.248716
52943,17378,0.248755
25336,86032,0.248787
61932,93506,0.248808
85696,85792,0.248882
23875,51576,0.248980
72105,33977,0.249055
93747,86414,0.249101
71352,50371,0.249116
71352,2081,0.249337
81377,106985,0.249386
44816,110130,0.249402
80331,17847,0.249493
23875,106985,0.249526
27366,52943,0.249655
59803,14354,0.249669
72607,90422,0.249942
26311,112623,0.250047
33977,67472,0.250267
61932,55219,0.250278
97165,48774,0.250304
46853,74666,0.250311
78401,110130,0.250384
104732,90422,0.250489
28360,32607,0.250517
42913,79882,0.250520
34444,17847,0.250643
11767,82729,0.250761
3419,101769,0.250762
3821,71795,0.250855
95947,19780,0.250855
93194,109492,0.250887
23875,106032,0.251030
67927,78384,0.251053
54061,75695,0.251281
81833,57757,0.251282
113368,67472,0.251294
59803,93506,0.251602
59196,112724,0.251627
61932,79882,0.251708
35550,112724,0.251747
59803,79882,0.252020
73334,13209,0.252071
45556,56561,0.252223
107556,6867,0.252392
58001,109427,0.252404
81377,73334,0.252477
112122,46701,0.252578
84345,79882,0.252749
3821,76600,0.252944
27989,88635,0.253091
94141,84380,0.253120
68933,89931,0.253208
60718,46701,0.253309
62434,23416,0.253358
61941,10602,0.253366
102098,79882,0.253386
25428,112748,0.253393
85927,36377,0.253519
50583,101769,0.253706
51576,48774,0.253745
80763,9884,0.253789
46853,3821,0.253924
42913,89931,0.253949
23416,83000,0.253974
77622,28103,0.254042
25985,73334,0.254073
45080,68282,0.254285
27628,55219,0.254469
89962,82545,0.254575
11767,76600,0.254660
27366,18246,0.254661
53910,43813,0.255012
28380,82545,0.255044
30122,17678,0.255137
71908,90422,0.255278
84345,21281,0.255309
85696,45860,0.255309
84345,101769,0.255315
78265,100345,0.255323
23875,30122,0.255421
30438,59747,0.255498
17499,86929,0.255715
67301,48002,0.255756
112623,75695,0.255812
100453,32362,0.255833
52727,89642,0.256063
112748,37740,0.256137
80763,2021,0.256171
76297,101772,0.256240
106032,93805,0.256463
68933,45941,0.256552
113136,88714,0.256571
3419,78401,0.256655
26451,33018,0.256784
18246,77516,0.256886
88635,5364,0.256954
84345,33977,0.257067
72105,93805,0.257075
87833,101769,0.257086
71352,68756,0.257123
59196,87073,0.257163
8102,51624,0.257181
71352,27628,0.257270
50583,85258,0.257419
71681,61359,0.257544
2021,63608,0.257559
23015,48774,0.257577
25606,10602,0.257676
86670,68895,0.257775
30438,14135,0.257897
36850,100453,0.257938
81266,75141,0.258072
35904,48774,0.258241
102098,89931,0.258360
28360,48774,0.259088
92855,86670,0.259136
113963,54539,0.259233
54879,77516,0.259314
87261,6867,0.259366
76470,101958,0.259503
10602,7607,0.259680
17358,45080,0.259729
23015,36188,0.259768
60965,106278,0.259773
91262,42913,0.259876
80331,77622,0.259908
85927,26451,0.260052
28360,14354,0.260062
3092,86263,0.260095
84012,84970,0.260118
89962,33856,0.260131
27366,49841,0.260136
80331,7607,0.260216
3821,82729,0.260291
68245,82729,0.260330
39953,74785,0.260362
54872,46853,0.260384
52419,80331,0.260447
85670,106985,0.260551
61941,112029,0.260648
44816,31685,0.260755
76267,71352,0.260858
52419,74395,0.261197
82514,1562,0.261347
11767,81833,0.261352
112748,37819,0.261672
71683,61359,0.261711
24436,80331,0.261735
36850,32362,0.262107
93747,79882,0.262128
106278,73555,0.262208
21281,74666,0.262255
86670,63608,0.262519
81693,95501,0.262589
65474,57757,0.262887
71681,102098,0.262907
72607,61941,0.262983
27989,11767,0.263100
74666,57757,0.263108
61359,57757,0.263437
42913,85670,0.263632
30122,109492,0.263823
59803,55219,0.263861
33856,1562,0.264076
9884,72607,0.264249
89931,84345,0.264317
59803,81377,0.264318
76267,33977,0.264343
92041,10602,0.264407
21421,75695,0.264439
9236,76600,0.264486
72607,7607,0.264566
30343,20042,0.264710
102395,35550,0.264713
23015,14354,0.264748
26311,61941,0.264807
52727,98337,0.264846
109074,76470,0.264993
9236,93747,0.265022
76267,93747,0.265059
65474,23015,0.265061
9884,10602,0.265115
86032,112724,0.265257
45941,84345,0.265322
93805,72220,0.265340
95947,32362,0.265396
26727,92855,0.265416
36188,106985,0.265435
36377,33018,0.265499
42913,68756,0.265547
25606,113726,0.265607
71908,69996,0.265698
65474,81833,0.265908
47908,32759,0.265980
102098,68756,0.266030
45941,93194,0.266048
106032,64962,0.266083
21421,45080,0.266143
86670,28103,0.266159
76600,72220,0.266288
58001,6686,0.266360
51576,17678,0.266436
18246,75458,0.266548
61941,86742,0.266651
46733,111169,0.266714
42913,23875,0.266725
21421,112623,0.266754
45941,93747,0.266866
57632,57757,0.266967
26311,78820,0.266983
73273,101769,0.266993
34444,86929,0.267079
21421,50099,0.267245
90422,10602,0.267278
30343,23767,0.267400
5447,86670,0.267502
35264,17378,0.267731
17678,74666,0.267795
23416,73714,0.267862
61585,75141,0.267883
71683,102098,0.267895
4427,20042,0.267979
107315,63090,0.268145
93194,55219,0.268166
22797,106985,0.268265
52727,101769,0.268283
97165,17678,0.268586
39757,60965,0.268727
45080,37740,0.268829
36850,75097,0.268908
87833,72105,0.269076
38827,15474,0.269381
85792,63125,0.269662
71352,92420,0.269740
86670,50335,0.269747
11767,51576,0.269857
80763,52419,0.269932
33977,68756,0.270019
33977,101769,0.270215
11767,97165,0.270275
65474,75177,0.270327
72622,87108,0.270397
102098,36188,0.270494
85258,57363,0.270622
2021,28103,0.270729
92855,92041,0.270735
35264,52943,0.270744
76600,74666,0.270847
65474,55219,0.270927
92041,113726,0.270968
2081,27628,0.271117
24436,17499,0.271186
92420,55219,0.271303
66657,32362,0.271351
84970,88048,0.271412
65109,81833,0.271513
113368,82729,0.271641
32607,48774,0.271745
2021,104732,0.271851
65474,2081,0.271966
48774,85727,0.272073
57757,101769,0.272109
35904,23875,0.272282
37229,86929,0.272703
31681,1562,0.272786
61941,112158,0.272812
25985,5364,0.272823
68933,67472,0.272838
52419,8796,0.272845
85267,18724,0.272920
65109,68245,0.272985
47908,50335,0.272996
76267,59803,0.273009
25606,71908,0.273311
105199,95501,0.273443
26634,112724,0.273464
50099,30867,0.273477
28360,106985,0.273580
11767,89931,0.273677
9884,74395,0.273838
86670,10602,0.273853
42913,76267,0.273869
17358,75695,0.273899
61932,76267,0.274061
41037,100064,0.274128
102488,95947,0.274129
61932,68756,0.274236
80331,68895,0.274309
76297,51624,0.274470
2021,68895,0.274520
25336,72622,0.274644
3821,57757,0.274964
80763,63608,0.275023
65378,92041,0.275032
27288,68282,0.275126
37279,86670,0.275134
79593,18246,0.275152
66657,77233,0.275289
30324,48774,0.275397
65378,10602,0.275449
65474,33977,0.275541
90185,100064,0.275634
61932,50371,0.275705
59803,68756,0.275752
60718,109074,0.275772
89931,93747,0.275820
30438,30343,0.275860
68895,8796,0.275962
677,93085,0.275966
25281,30867,0.276064
67472,74666,0.276085
23015,93805,0.276119
102098,76267,0.276144
69673,36850,0.276398
90422,112623,0.276705
92855,84380,0.276708
59803,67472,0.276856
25985,85727,0.276971
30438,677,0.277017
113963,57363,0.277218
75177,68245,0.277234
93506,93194,0.277248
68002,76297,0.277314
50335,42828,0.277332
89642,101769,0.277412
68933,68245,0.277496
27628,109492,0.277501
82273,7097,0.277599
82273,19780,0.277660
2021,42828,0.277713
104732,50372,0.277835
68933,87833,0.277839
3419,98337,0.277974
11767,76267,0.278049
113136,20894,0.278260
72607,65378,0.278271
81377,64962,0.278461
52419,2021,0.278466
9884,86670,0.278589
7588,677,0.278778
9640,80331,0.278881
18543,102422,0.279114
15863,75141,0.279115
113963,59316,0.279248
8796,37229,0.279502
83000,112724,0.279555
79593,77516,0.279619
85792,45860,0.279741
80763,112158,0.279887
2081,9236,0.279939
50583,3419,0.279958
8796,28103,0.279982
60260,87108,0.279985
41704,74395,0.279995
32362,102618,0.280024
80763,68895,0.280061
87833,76600,0.280088
45941,73334,0.280096
89931,93194,0.280115
9236,82729,0.280161
61932,61359,0.280290
21281,81833,0.280321
73334,109492,0.280340
60718,45556,0.280400
93194,85727,0.280543
73273,110130,0.280568
47508,56343,0.280611
67472,68245,0.280673
71352,30122,0.280985
72607,92041,0.281049
75141,5165,0.281094
75458,85727,0.281145
85670,32607,0.281162
72220,86414,0.281241
39429,71053,0.281254
72105,93747,0.281263
85258,93747,0.281329
74666,82729,0.281478
79593,5364,0.281488
26727,100345,0.281594
17358,29655,0.281708
57632,3419,0.281873
112029,50335,0.281964
93194,79882,0.282121
106032,46853,0.282277
28360,23875,0.282321
9236,50371,0.282414
8796,6537,0.282477
2021,112623,0.282500
81377,8903,0.282586
24674,22549,0.282593
61932,2081,0.282635
113368,21281,0.282757
39429,69996,0.282862
30122,50371,0.282883
32759,42828,0.282943
41037,38827,0.282944
23015,75177,0.283263
65378,80331,0.283347
80331,28103,0.283428
59803,50371,0.283508
82396,10064,0.283519
88048,73555,0.283556
21281,72220,0.283631
86228,51576,0.283677
80816,24305,0.283766
81833,72220,0.283897
72220,82729,0.283988
59747,75264,0.284152
93747,57757,0.284208
18246,49841,0.284245
75141,102618,0.284291
54872,23875,0.284413
71075,20889,0.284553
61941,2021,0.284567
102098,93805,0.284827
25428,15474,0.284899
82545,1562,0.284951
37826,1067,0.284979
80763,28103,0.284994
22549,47508,0.285028
76600,81833,0.285047
30122,48774,0.285064
30122,3821,0.285066
9236,21281,0.285130
34444,92855,0.285207
62956,677,0.285214
27628,93805,0.285249
34444,94376,0.285351
64962,106985,0.285404
54539,8102,0.285460
25985,97165,0.285729
65474,68245,0.285883
14135,97278,0.285960
97649,86974,0.286087
72105,89642,0.286286
11767,79882,0.286525
49669,50801,0.286530
65378,74395,0.286656
81377,13209,0.286731
87833,21281,0.286931
55282,37740,0.286936
11767,106032,0.287037
61932,67472,0.287087
86228,97165,0.287142
84970,61199,0.287168
106032,48774,0.287235
76297,71075,0.287341
93747,46853,0.287366
113368,27628,0.287446
23015,27628,0.287533
71352,67472,0.287549
2081,92420,0.287648
52727,71075,0.287681
73714,109427,0.287800
11767,45941,0.287866
33977,79882,0.287959
62322,8886,0.288012
23875,85727,0.288133
85696,81693,0.288177
61084,58001,0.288195
89931,33977,0.288258
23015,85670,0.288265
25985,51576,0.288365
78401,73273,0.288393
90496,5165,0.288397
97278,86742,0.288438
30122,93194,0.288458
102098,85670,0.288528
4427,49583,0.288598
80331,63608,0.288930
59747,97278,0.288955
71683,85258,0.288997
72607,86670,0.289062
102098,93747,0.289229
9640,25606,0.289247
112029,6537,0.289325
46390,17702,0.289472
15863,90496,0.289548
13209,5364,0.289561
52419,92041,0.289576
36850,84143,0.289590
113368,76600,0.289610
38827,37819,0.289706
61359,93194,0.289750
112623,55282,0.289882
50335,74395,0.289910
54872,64962,0.289962
113881,18724,0.290129
50583,52727,0.290192
97278,37229,0.290225
35904,32607,0.290265
82396,110960,0.290406
74946,22449,0.290414
26311,2021,0.290524
89931,73334,0.290601
54539,38170,0.290676
108085,54879,0.290879
9236,68756,0.290907
93747,76600,0.290943
23875,14354,0.290944
23767,16083,0.290967
81377,71795,0.291132
72622,33018,0.291343
93747,82729,0.291505
74946,99240,0.291622
84345,67472,0.291674
3092,112748,0.291736
95947,102395,0.291843
102618,7097,0.291975
61084,26207,0.292036
88635,22797,0.292055
93194,13209,0.292133
2021,77622,0.292248
42828,37229,0.292275
84380,17847,0.292284
71681,85258,0.292340
33977,50371,0.292429
85267,8102,0.292587
27366,17378,0.292674
26311,9640,0.292723
65378,25606,0.292795
71681,42913,0.292815
72105,68245,0.292974
63608,8796,0.292993
54872,93747,0.293552
42913,48774,0.293655
93194,27628,0.293670
37740,75695,0.293699
82514,32768,0.293744
59803,25985,0.293755
50801,78384,0.293815
24436,17847,0.293844
2021,37229,0.293965
68702,1067,0.293973
8903,74666,0.294034
73334,85727,0.294089
38170,110960,0.294286
54061,32759,0.294343
39953,35550,0.294374
109492,92420,0.294439
33977,93805,0.294470
36188,32607,0.294470
93805,86414,0.294518
54061,68282,0.294537
14135,75264,0.294594
71908,63613,0.294599
63125,31685,0.294604
73714,43109,0.294639
85792,80816,0.294834
78820,10602,0.294842
59803,2081,0.294882
109268,32768,0.295156
93506,73334,0.295494
25336,39953,0.295553
54872,57757,0.295608
48002,35350,0.295647
59803,13209,0.295718
57632,33977,0.295852
72607,78820,0.295897
86032,23416,0.296025
6867,57363,0.296062
73334,79882,0.296114
93506,33977,0.296160
107556,22449,0.296162
27989,23875,0.296181
81693,14328,0.296199
11767,68756,0.296485
85258,89642,0.296522
101769,68245,0.296586
87833,75177,0.296596
86263,47508,0.296601
73714,35550,0.296606
3179,77070,0.296684
102098,23875,0.296697
26451,86974,0.296786
112748,30867,0.296819
39429,41704,0.296868
26634,87073,0.296999
91262,39757,0.297041
52727,110130,0.297145
85927,72622,0.297229
8102,20889,0.297230
16083,76470,0.297398
88048,17378,0.297436
90496,32246,0.297709
2021,102422,0.297744
76267,9236,0.297789
87833,82729,0.297791
71683,42913,0.297796
50801,27288,0.297874
46390,93864,0.297984
77070,74946,0.297997
4427,74395,0.298105
81833,82729,0.298116
71683,67464,0.298155
18543,45080,0.298180
113963,99240,0.298347
5447,77622,0.298373
112122,88771,0.298378
24436,94376,0.298412
33579,75097,0.298536
6686,35350,0.298607
30324,81377,0.298630
66657,19780,0.298639
83081,8886,0.298649
1067,102395,0.298879
57632,52727,0.298905
65474,113368,0.299079
93194,50371,0.299123
42913,93805,0.299236
92855,5447,0.299292
18532,33018,0.299315
81377,36188,0.299324
18724,99240,0.299467
24608,65474,0.299504
97165,73334,0.299587
83081,57363,0.299650
30122,55219,0.299701
63125,86974,0.299763
82396,46701,0.299819
30324,28360,0.299892
54539,98337,0.300004
93805,92420,0.300048
71075,54539,0.300137
59803,61359,0.300191
65474,59803,0.300340
14354,48774,0.300434
84012,37819,0.300453
61932,81377,0.300506
21421,78820,0.300522
68702,100453,0.300600
27989,48774,0.300728
92855,94141,0.300738
67472,81833,0.300765
49669,25930,0.300793
100751,112122,0.300802
8102,99240,0.300817
27628,50371,0.300826
10064,56561,0.300837
113368,92420,0.301093
26311,5447,0.301316
54061,77622,0.301332
2081,93194,0.301342
36188,88635,0.301346
82396,16083,0.301687
3419,71075,0.301844
23685,51624,0.301912
57632,87833,0.302013
8102,110960,0.302059
9884,104732,0.302085
18543,50372,0.302356
32349,57632,0.302383
23015,92420,0.302539
68702,86228,0.302564
43109,109427,0.302585
59803,97165,0.302605
1067,84143,0.302615
17702,8796,0.302616
71681,67464,0.302632
11767,93506,0.302720
97278,25606,0.302768
15474,100064,0.302933
18246,59774,0.302939
74666,71795,0.302946
73334,51576,0.303066
14576,43109,0.303099
93194,68756,0.303328
26311,7607,0.303403
75264,93085,0.303478
45941,33977,0.303506
71352,82729,0.303544
112122,30343,0.303544
59316,67464,0.303741
67301,86929,0.303798
35904,13209,0.303798
82514,89937,0.303875
5447,47908,0.303913
92041,68895,0.303928
76267,3821,0.304051
83895,100064,0.304228
93194,92420,0.304368
71860,3179,0.304406
61932,13209,0.304410
54872,27628,0.304579
80331,113726,0.304626
37279,26311,0.304651
78401,76297,0.304766
105199,101958,0.304954
73334,55219,0.304987
37279,77622,0.304995
76267,68245,0.305081
76267,93194,0.305210
25606,63608,0.305389
3179,8102,0.305394
80331,94376,0.305496
26311,50099,0.305609
55282,30867,0.305616
50372,112623,0.305676
71908,55282,0.305790
37279,92855,0.305914
59803,51576,0.305955
2920,112724,0.306179
74395,113726,0.306247
97278,71908,0.306252
85927,746,0.306295
26311,113726,0.306568
85670,88635,0.306627
54539,20889,0.306637
67927,82514,0.306657
71681,93805,0.306674
57632,46853,0.306680
88635,64962,0.306707
32349,57363,0.306840
57632,75177,0.306865
59803,82729,0.306918
63608,92041,0.307093
110130,71075,0.307126
677,26207,0.307153
25930,82514,0.307160
30438,75264,0.307195
50335,77622,0.307236
50583,9236,0.307577
28360,73334,0.307672
85927,18532,0.307680
32349,8886,0.307822
23875,32607,0.307898
56561,51624,0.308107
104732,74395,0.308161
97278,6537,0.308259
50801,89937,0.308305
32607,75458,0.308329
31681,50801,0.308555
112623,30867,0.308717
47908,37229,0.308752
11767,46853,0.308848
25336,73714,0.308857
25606,7607,0.308896
11767,54872,0.309022
59747,49583,0.309026
8796,74395,0.309150
86032,109427,0.309175
4427,6537,0.309217
50335,6537,0.309232
66249,30867,0.309249
68756,72220,0.309394
49669,84380,0.309446
107315,25281,0.309465
44816,85792,0.309469
2021,47908,0.309566
113963,15900,0.309633
71860,8102,0.309634
21421,25281,0.309763
71683,93805,0.309842
104732,37229,0.309878
28360,93194,0.310022
61359,9236,0.310048
746,31685,0.310153
30324,23875,0.310407
8796,17499,0.310431
93747,21281,0.310450
82514,50801,0.310536
30324,85670,0.310619
108085,88714,0.310675
43813,1562,0.310889
78820,30867,0.310981
37279,47908,0.311051
83081,67464,0.311143
80112,90496,0.311255
36188,106032,0.311321
7588,67301,0.311368
18543,90422,0.311373
25985,93194,0.311471
29655,15474,0.311488
32768,63090,0.311685
50371,72220,0.311790
14135,49583,0.311819
92041,28103,0.311913
61932,82729,0.311944
76267,72220,0.311979
97165,106985,0.312070
59196,73714,0.312102
78265,112158,0.312117
61932,25985,0.312142
26207,101958,0.312142
106278,52943,0.312144
32607,85727,0.312219
87833,84345,0.312277
66249,68282,0.312333
2081,33977,0.312418
32349,93747,0.312454
19780,102618,0.312487
42913,93747,0.312510
100453,77233,0.312564
72607,18543,0.312574
84345,68245,0.312599
63608,10602,0.312618
60718,30343,0.312811
89642,98337,0.312858
3419,110130,0.312863
65474,97165,0.312913
59774,27072,0.312992
68756,68245,0.313008
21421,112748,0.313051
46853,101769,0.313178
9236,55219,0.313257
41704,20042,0.313357
102488,19780,0.313404
26451,60260,0.313437
112623,102422,0.313455
93506,9236,0.313476
89931,3821,0.313599
6537,28103,0.313673
65474,51576,0.313680
38827,37740,0.313743
113368,93805,0.313903
51576,106985,0.314015
2081,30122,0.314077
92855,47908,0.314116
71681,55219,0.314119
59803,21281,0.314202
6686,2920,0.314354
50099,37740,0.314510
42913,67472,0.314549
72607,63608,0.314592
94141,50801,0.314608
69996,93085,0.314762
25606,55282,0.314833
57632,73273,0.314841
67927,20894,0.314933
18532,86974,0.315080
80763,5447,0.315130
61932,27628,0.315198
39429,30343,0.315327
112158,17847,0.315332
9236,79882,0.315450
107315,45080,0.315521
29655,75695,0.315546
82514,46651,0.315601
98337,20889,0.315609
85792,36377,0.315744
80763,112623,0.315786
94376,42828,0.315807
9884,92041,0.315865
74666,72220,0.316087
71352,21281,0.316251
9884,90422,0.316631
61932,85727,0.316665
59774,75458,0.316790
25606,49583,0.316875
65109,36377,0.317030
25606,28103,0.317114
10064,63613,0.317120
17678,81833,0.317138
76267,73334,0.317146
2081,72220,0.317230
57632,93805,0.317314
86929,28103,0.317333
102488,1067,0.317336
65109,33977,0.317510
50371,92420,0.317564
112029,42828,0.317672
77516,88714,0.317935
18543,25281,0.318030
65378,8796,0.318061
29655,38827,0.318087
65109,74666,0.318183
36850,7097,0.318266
34444,52419,0.318281
102488,75097,0.318387
73273,89642,0.318440
71683,55219,0.318481
83895,17378,0.318558
26451,36377,0.318589
68895,6537,0.318603
74395,7607,0.318635
68895,86929,0.318828
72622,80816,0.318911
11767,68245,0.318973
30324,36188,0.318979
32349,72105,0.319040
68933,54872,0.319068
25606,37229,0.319166
59774,5364,0.319237
67464,57363,0.319262
28380,50801,0.319316
110130,98337,0.319370
67301,87073,0.319451
52419,10602,0.319471
62434,37826,0.319498
106032,57757,0.319705
73334,68756,0.319787
746,33018,0.319793
73334,67472,0.319867
11767,81377,0.319950
42913,82729,0.319989
3821,68756,0.320148
27288,1562,0.320150
112029,90422,0.320354
54872,48774,0.320395
25281,37740,0.320498
46701,20042,0.320531
81377,85670,0.320551
37279,80763,0.320625
26727,86929,0.320752
71681,2081,0.320782
14328,45860,0.320882
71352,76600,0.321026
54872,92420,0.321051
79593,40526,0.321138
61932,21281,0.321469
27366,77516,0.321472
8796,7607,0.321512
92041,50335,0.321590
30122,64962,0.321615
66657,7097,0.321622
24305,60260,0.321663
25930,75141,0.321672
32246,95947,0.321711
62434,12706,0.321802
66657,32246,0.321999
27989,65474,0.322081
102098,67472,0.322108
75177,86414,0.322254
65474,61932,0.322357
76297,98337,0.322389
79882,3821,0.322432
26311,112158,0.322493
87833,67472,0.322788
54872,84345,0.322909
102098,82729,0.322931
72607,52419,0.322994
25606,68895,0.323094
18543,10602,0.323225
5364,27072,0.323241
107556,59316,0.323302
73273,98337,0.323341
102098,48774,0.323409
86228,11767,0.323465
97278,41704,0.323478
76297,23685,0.323680
71352,93805,0.323721
93085,71053,0.323742
9640,74395,0.323761
62956,93085,0.323809
89931,9236,0.323864
93506,27628,0.324041
64962,32607,0.324110
68895,10602,0.324121
63608,6537,0.324149
93194,67472,0.324330
54061,2021,0.324332
677,20042,0.324451
26634,23416,0.324518
78401,20889,0.324519
91262,71352,0.324626
91262,67464,0.324680
52419,86929,0.324722
32246,102395,0.324769
83000,102395,0.324775
54061,42828,0.324800
72607,50099,0.324816
71683,2081,0.324856
78384,46651,0.325024
39953,24305,0.325054
38827,30867,0.325192
71352,85727,0.325220
59803,76600,0.325325
34444,68895,0.325344
23767,75264,0.325346
50099,10602,0.325357
50583,84345,0.325409
113368,75177,0.325470
10602,28103,0.325470
25606,112623,0.325472
30438,4427,0.325544
34444,86742,0.325557
74946,107556,0.325725
44816,746,0.325821
47908,94376,0.325910
60965,52943,0.325961
102098,75177,0.326097
68002,88771,0.326172
73273,31685,0.326258
73334,50371,0.326560
67472,72220,0.326594
80763,80331,0.326665
74946,57363,0.326737
82273,75141,0.326742
62956,30343,0.326755
72607,68895,0.326831
11767,33977,0.326895
36377,86974,0.326909
75458,13209,0.327076
89931,68245,0.327193
37229,77622,0.327267
17678,116727,0.327338
72607,50372,0.327344
28380,82514,0.327376
92855,50335,0.327391
65474,93805,0.327419
61932,92420,0.327435
50099,66249,0.327469
7588,26207,0.327520
9236,67472,0.327525
85727,106985,0.327532
9884,97278,0.327554
76267,74666,0.327618
72607,28103,0.327669
61941,8796,0.327678
32768,1562,0.328128
27989,25985,0.328217
57632,93747,0.328358
5447,42828,0.328465
74946,85267,0.328489
87073,17499,0.328579
85696,110130,0.328624
79882,68245,0.328677
81377,93194,0.328771
61084,105199,0.328940
113136,102618,0.329108
75097,95947,0.329179
109268,43813,0.329265
81377,32607,0.329269
30122,46853,0.329344
52419,6537,0.329422
84143,60260,0.329549
8903,67472,0.329620
73334,88635,0.329792
14354,13209,0.329855
39757,14354,0.329877
72105,76600,0.329907
15900,51624,0.329912
113368,81377,0.329952
26311,65378,0.329989
20894,42536,0.330028
94141,78384,0.330054
72105,2081,0.330066
9236,109492,0.330138
61932,76600,0.330187
65474,61359,0.330231
63608,86929,0.330295
12706,43109,0.330302
65109,26451,0.330589
45941,9236,0.330684
32349,84345,0.330718
52419,25606,0.330787
39953,12706,0.331029
61585,77233,0.331049
15863,84379,0.331086
54872,14354,0.331237
93747,72220,0.331310
